tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_00934__x00000_y00000_s00448,miic_partial_normal_test_normal_00934,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00934.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00935__x00000_y00000_s00448,miic_partial_normal_test_normal_00935,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00935.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00936__x00000_y00000_s00448,miic_partial_normal_test_normal_00936,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00936.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00937__x00000_y00000_s00448,miic_partial_normal_test_normal_00937,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00937.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00938__x00000_y00000_s00448,miic_partial_normal_test_normal_00938,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00938.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00939__x00000_y00000_s00448,miic_partial_normal_test_normal_00939,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00939.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00940__x00000_y00000_s00448,miic_partial_normal_test_normal_00940,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00940.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00941__x00000_y00000_s00448,miic_partial_normal_test_normal_00941,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00941.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00942__x00000_y00000_s00448,miic_partial_normal_test_normal_00942,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00942.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00943__x00000_y00000_s00448,miic_partial_normal_test_normal_00943,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00943.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00944__x00000_y00000_s00448,miic_partial_normal_test_normal_00944,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00944.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00945__x00000_y00000_s00448,miic_partial_normal_test_normal_00945,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00945.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00946__x00000_y00000_s00448,miic_partial_normal_test_normal_00946,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00946.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00947__x00000_y00000_s00448,miic_partial_normal_test_normal_00947,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00947.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00948__x00000_y00000_s00448,miic_partial_normal_test_normal_00948,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00948.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00949__x00000_y00000_s00448,miic_partial_normal_test_normal_00949,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00949.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00950__x00000_y00000_s00448,miic_partial_normal_test_normal_00950,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00950.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00951__x00000_y00000_s00448,miic_partial_normal_test_normal_00951,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00951.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00952__x00000_y00000_s00448,miic_partial_normal_test_normal_00952,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00952.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00953__x00000_y00000_s00448,miic_partial_normal_test_normal_00953,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00953.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00954__x00000_y00000_s00448,miic_partial_normal_test_normal_00954,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00954.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00955__x00000_y00000_s00448,miic_partial_normal_test_normal_00955,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00955.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00956__x00000_y00000_s00448,miic_partial_normal_test_normal_00956,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00956.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00957__x00000_y00000_s00448,miic_partial_normal_test_normal_00957,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00957.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00958__x00000_y00000_s00448,miic_partial_normal_test_normal_00958,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00958.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00959__x00000_y00000_s00448,miic_partial_normal_test_normal_00959,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00959.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00960__x00000_y00000_s00448,miic_partial_normal_test_normal_00960,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00960.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00961__x00000_y00000_s00448,miic_partial_normal_test_normal_00961,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00961.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00962__x00000_y00000_s00448,miic_partial_normal_test_normal_00962,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00962.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00963__x00000_y00000_s00448,miic_partial_normal_test_normal_00963,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00963.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00964__x00000_y00000_s00448,miic_partial_normal_test_normal_00964,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00964.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00965__x00000_y00000_s00448,miic_partial_normal_test_normal_00965,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00965.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00966__x00000_y00000_s00448,miic_partial_normal_test_normal_00966,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00966.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00967__x00000_y00000_s00448,miic_partial_normal_test_normal_00967,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00967.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00968__x00000_y00000_s00448,miic_partial_normal_test_normal_00968,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00968.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00969__x00000_y00000_s00448,miic_partial_normal_test_normal_00969,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00969.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00970__x00000_y00000_s00448,miic_partial_normal_test_normal_00970,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00970.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00971__x00000_y00000_s00448,miic_partial_normal_test_normal_00971,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00971.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00972__x00000_y00000_s00448,miic_partial_normal_test_normal_00972,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00972.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00973__x00000_y00000_s00448,miic_partial_normal_test_normal_00973,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00973.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00974__x00000_y00000_s00448,miic_partial_normal_test_normal_00974,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00974.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00975__x00000_y00000_s00448,miic_partial_normal_test_normal_00975,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00975.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00976__x00000_y00000_s00448,miic_partial_normal_test_normal_00976,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00976.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00977__x00000_y00000_s00448,miic_partial_normal_test_normal_00977,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00977.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00978__x00000_y00000_s00448,miic_partial_normal_test_normal_00978,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00978.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00979__x00000_y00000_s00448,miic_partial_normal_test_normal_00979,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00979.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00980__x00000_y00000_s00448,miic_partial_normal_test_normal_00980,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00980.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00981__x00000_y00000_s00448,miic_partial_normal_test_normal_00981,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00981.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00982__x00000_y00000_s00448,miic_partial_normal_test_normal_00982,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00982.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00983__x00000_y00000_s00448,miic_partial_normal_test_normal_00983,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00983.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00984__x00000_y00000_s00448,miic_partial_normal_test_normal_00984,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00984.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00985__x00000_y00000_s00448,miic_partial_normal_test_normal_00985,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00985.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00986__x00000_y00000_s00448,miic_partial_normal_test_normal_00986,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00986.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00987__x00000_y00000_s00448,miic_partial_normal_test_normal_00987,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00987.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00988__x00000_y00000_s00448,miic_partial_normal_test_normal_00988,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00988.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00989__x00000_y00000_s00448,miic_partial_normal_test_normal_00989,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00989.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00990__x00000_y00000_s00448,miic_partial_normal_test_normal_00990,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00990.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00991__x00000_y00000_s00448,miic_partial_normal_test_normal_00991,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00991.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00992__x00000_y00000_s00448,miic_partial_normal_test_normal_00992,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00992.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00993__x00000_y00000_s00448,miic_partial_normal_test_normal_00993,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00993.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00994__x00000_y00000_s00448,miic_partial_normal_test_normal_00994,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00994.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00995__x00000_y00000_s00448,miic_partial_normal_test_normal_00995,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00995.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00996__x00000_y00000_s00448,miic_partial_normal_test_normal_00996,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00996.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00997__x00000_y00000_s00448,miic_partial_normal_test_normal_00997,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00997.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00998__x00000_y00000_s00448,miic_partial_normal_test_normal_00998,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00998.jpg,,0,0,448,448,rgb_repeat_v1,True,False
